true_label,predicted_label,resume_text,job_description_text
1,0,career overviewelectrical engineer versatile experience year strong educational background work experience engineering designing medium low voltage electrical system refinery surface mining plant cogeneration electricity waste heat recovery system residential commercial building technical skillsengineering calculationspower flow diagram developing technical specification electrical equipment control philosophy moving mining equipmenttechnical biding order specification coordination vendor construction documentssizing electrical equipment single three line diagram schematic connection diagram cable tray system design earthing system design lighting design layout engineeringd modeling using pdms software autocad eplan etap training lighting lux level calculation using photometric softwaretitle national electrical code professional experiencetoelectrical design engineersensata technologiesthousand oakscaassigned los angeles building electrical design engineering medium voltage transformer sizing low voltage switch gear selectiondeveloped detail voltage drop calculation design drawing single line diagram lighting calculation lighting layout drawing using autocad software grounding schematic connection diagram panel scheduling conduit cable schedule installation detailscoordinated existing electrical load investigate existing electrical installation allocate space new electrical equipmenttoelectrical design engineersensata technologiesbloomingtonindiadesigned engineered detail electrical system bulk material handling machine like stacker cum reclaimer ship loader unloaders crusher conveyor system stockyardsdeveloped detail electrical control philosophy operation different kind machinesprepared medium low voltage single line diagram schematic wiring diagram panel schedule power lighting plc io list specification electromechanical field switch cable reeling drum ngr plc hmi grounding cable tray equipment layout installation electrical substation includes motor control center interrupted power supply power distribution center motor starter vfd battery charger communication system safety system involved support team resolving field electrical engineering design issue answering contractor,key responsibilitiescreate intricate wiring network electrical subcomponents prototype system seamless integration fuel cellpowered equipmentconduct comprehensive test diagnosis repair level individual component subsystem overall systemcollaborate generation electrical schematic detailed bill materialsparticipate safety assessment ensure alignment safety protocol prototype finalized systemsinterface engineering team ensure compliance product interface requirementsensure system longevity reliability effective maintenance planning executionregularly calibrate finetune electrical element uphold system precision stabilityoccasional travel customer partner locationsfulfill additional responsibility assigned m
1,2,profilei seeking work interesting diverse networking environment display networking skill professional experiencenetwork engineercurrentaltamirawork noc engineer brookhaven national laboratorychecks syslogs spectrum alarm network switch waps ups across laboratory upon arrivalresponsible maintaining battery ups across laboratory include quarterly battery maintenance replacement upsresponsible break fix operation may occur throughout workday hardware software malfunctionsanswers act network call ticket vlansubnet change new vlansubnets particular location acl block wireless issue power issue network equipmenthelp walkthroughs survey involving new wireless deployment includes determining distance waps type waps needed overall wireless coveragehave hand experience many different network platform cisco x x e e x aruba access point ups x x x ximplemented configured layer layer technology mst rpvst vlans trunk cdp lldp acl loopguard portfast bpduguardnetwork engineeraltice usawork noc engineer brookhaven national laboratorychecks syslogs spectrum alarm network switch waps ups across laboratory upon arrivalresponsible maintaining battery ups across laboratory include quarterly battery maintenance replacement upsresponsible break fix operation may occur throughout workday hardware software malfunctionsanswers act network call ticket vlansubnet change new vlansubnets particular location acl block wireless issue power issue network equipmenthelp walkthroughs survey involving new wireless deployment includes determining distance waps type waps needed overall wireless coveragehave hand experience many different network platform cisco x x e e x aruba access point ups x x x ximplemented configured layer layer technology mst rpvst vlans trunk cdp lldp acl loopguard portfast bpduguardpresales network engineervlcmperformed technical demonstration netbrains networ,key responsibilitiescreate intricate wiring network electrical subcomponents prototype system seamless integration fuel cellpowered equipmentconduct comprehensive test diagnosis repair level individual component subsystem overall systemcollaborate generation electrical schematic detailed bill materialsparticipate safety assessment ensure alignment safety protocol prototype finalized systemsinterface engineering team ensure compliance product interface requirementsensure system longevity reliability effective maintenance planning executionregularly calibrate finetune electrical element uphold system precision stabilityoccasional travel customer partner locationsfulfill additional responsibility assigned m
1,0,professional summarycustomer service representative motivated maintain customer satisfaction contribute company successwith highly effective communication style skill highlightsstrong organizational skillsactive listening skillssharp problem solvercourteous demeanorenergetic work attitude work experiencetocurrentdata entryulmariettagaverified information computer system uptodate accurateverified logged deadline responding daily inquiriesidentified resolved system account issuesprovided accurate appropriate information response customer inquiriesbuilt customer loyalty placing followup call customer reported product issuestocustomer servicehd supplybaytowntxcreated new process sy,role lead data engineerlocation remoteduration long term year experience working data engineering business intelligence related field delivering large scale data platform service ideal candidate following skill successful history manipulating processing extracting value large disconnected datasets expertise data modeling data access data storage technique candidate foundational knowledge dimensio
1,2,profilean engineerintraining eit year experience together m environmental engineering degree msc chemical process engineering degree bsc chemical process engineering degree experienced water wastewater engineering design calculation water asset infrastructure management storm water management coupled development regulatory compliance plan posse excellent written verbal communication interpersonal decision making skill skillsstrong technical communication data analyzing skill watercad arcmapgis autocad civil hecras hechms professional experienceassistant water resource engineertocushman wakefieldwest hillscaconduct storm water performance monitoring rio grande los alamo pueblo canyon watershed bdd los alamo national laboratory lanl effort evaluate storm water quality rio grande compliance epa regulationsanalyzes data prepare report planning technical support water treatment plant unit operation ensure high efficiency plantconducts field investigation environmental sampling rio grande supply raw water treatment plant obtain data use determining source method controlling pollutantsanalyzes data prepares report comply monthly npdes permit submitted epaperforms laboratory experiment water sample feasibility study improvement water treatment operation treatability study solid waste management treatment plantperforms maintenance calibration troubleshooting repair stormwater sampling monitoring equipmentinterntochildrens national medical centerwashingtonprovided natural channel design provide stream stabilization effort protect dc water sanitary asset sewer line manhole located soapstone creek using arcgis autocad civil hecrasanalyzed environmental sustainability odor control potomac interceptor sewer pipe using bioscrubbers removal hydrogen sulfide mercaptans dimethylsulfide dmsperformed assessment inspection main lateral gravity sewer line different size using cctv inspection process smjessica testingconducted costbenefits analysis estimation abandoned sewer building projectperformed pipe assessment using cctv inspection,key responsibilitiescreate intricate wiring network electrical subcomponents prototype system seamless integration fuel cellpowered equipmentconduct comprehensive test diagnosis repair level individual component subsystem overall systemcollaborate generation electrical schematic detailed bill materialsparticipate safety assessment ensure alignment safety protocol prototype finalized systemsinterface engineering team ensure compliance product interface requirementsensure system longevity reliability effective maintenance planning executionregularly calibrate finetune electrical element uphold system precision stabilityoccasional travel customer partner locationsfulfill additional responsibility assigned m
1,0,summaryhighly motivated sale associate extensive customer service sale experience outgoing sale professional track record driving increased sale improving buying experience elevating company profile target market professional experiencesoftware engineer iot cloudtocurrentbelvedere tradingbouldercochinai work salesforce iot cloud massively scalable event processing engine realtime engagement analyticsmy main focus design implement cluster provision management iot cloud provision manage aws heroku resource heavily involving cloudformation ec autoscaling elb etc deploy microservices manage versioning upgrading iot platform properly scale scale microservices necessary microservices support use kafka storm spark cassandra kubernetes find best practice store sensitive critical information example auth token client secret customize platform business need dynamically involving jessicatabase migration kafka migration cloudformation infrastructure upjessicatewe cohosting workload across k customer batch transforming mm,job summary manage strategic daily developmental activity personnel ensure business system associated process provide consistency business direction functional requirement provides functional support one sap module maintains configuration sap reflect current business organization business process qualification bachelor degree sap fico certification highly preferred year experience least year generalbusiness process evaluationexperience contributing least onesap implementationor experience working withecc hanaat least one year experience setting upimg implementation guide configuration sapadditional sap experience outside fico bonusability manage multiple issue request one timestrong interpersonal communication problemsolving skill description maintain sap configuration img test implement configuration changesconduct ongoing sap enduser training new employee employee changing rolesmaintain saprelated issueresolution statustroubleshoot sap system functionality problemsidentify data inconsistency provide report user work help resolve erroneous data within systemsubmit os note sap recommend application relevant sapprovided os note patch etc test implement resultsevaluate test implement sap system soft
1,0,professional summaryexperienced data entry administrator many year experience office administration excellent reputation resolving problem improving customer satisfaction seek maintain fulltime position offer professional challenge utilizing interpersonal skill excellent time management problemsolving skill skillsadministrative support clericalcustomer service data entry maintain inventory scanningattention detailexcellent communicationwritten communicationmultitasking abilitiesms office work historytocurrentdata entry administrator process controlcity wide facility solutionswestwoodnjkey paper application scan ensure appropriate documentationresponsible filing sorting distributing company mailreviewed report daily ensure proper call center procedure followed credit card fee reversal new card request application documentation credit limit increase billing disputesdocument noncompliant instance correction call centerinvestigate analyzes determination complex servicerelated dispute involving consumer ensure compliance credit card regulation avoid litigation cost promote consumer goodwillperform duty assignedtosenior service representative speciman processorlabcorpcitystatesortingcomputer proficient complaint resolution credit card processing route dispatch assisted pathology team skilled analysis preparing tissue samplescollect blood tissue sample,midsized telecom company looking sr data engineer join business intelligence insight team team responsible data migration data clean data integration warehousing company role primarily responsible data migration clean existing platform well newly soon integrated system necessary well versed m sql ability import data manipulate data put back querying building index also crucial versed ssis load validate dimension measure lastly important person exposure understanding salesforce ability import data query data ge
1,0,summaryqualityfocused data entry clerk experienced data processing coding transcription skilled entering data quickly strong attention detail accuracy team player outstanding communication skill flexibility working others skillsrequirements definitionstatistical analysisdata qualityconfiguration managementreporting toolsanalytical problem solvingattention detaildata analysisflexible schedulestrong work ethicdata visualization presentationsstakeholder communicationdecision makingcustomer communicationbusiness analysisdatabase buildingmail managementaccounting supportmeeting planningdata entry documentationexcel spreadsheetsresearch analytical skillsmicrosoft office suitemicrosoft officeschedule managementcomputers technologydocument file managementstrong organizational skillsmultitasking time managementverbal written communication experiencetodata analysthumana incclermontflworked internal team understand business need changing strategiesconducted data analysis prepare forecast identify trendsutilized data analysis monitor process efficiency identify data integrity exceptionscollected tracked reviewed data evaluate business market trendsanalyzed tracked data prepare forecast identify trendsprovided technical support existing report dashboard toolsgathered organized data analyze current industry trendsunderstand business analyze process data using pythontoinfant toddler teachercolumbia academyfultonmdsupervised circle time free play outside play learning developmental activitiescommunicated childrens parent guardian daily activity behavior problemstaught child foundational skill color shape letterscontrolled classroom environment clearly outlined rule positive reinforcement techniquesimplemented handson playbased strategy experiential learningorganized led activity promote physical mental social developmentread aloud played alphabet game encourage early literacydeveloped enforced positive strategy encourage good behaviorsupported childrens emotional social development adapting communication tactic differing client needsintroduced learning activity imaginative play teach child exploresparked creativity imagination helping child discover new thing daymonitored childrens play activity identify additi,job title business analyst using data science solve business problem sound intriguing enjoy working collaboratively diverse team analytical strategic tech savvy working within credit service team spectrum may great fit spectrum keep million customer connected across state footprint credit service team us advanced analytics data science develop credit solution mobile cable customer customercentric approach finding solution help deliver exceptional service experience spectrum known part connection business analyst credit service department youll analyze business operation recommend solution align individual business function organizational goal youll use understanding organization structure policy operation improve general business process planning business analyst enjoy compiling analyzing interpreting presenting data related current future operationcreating report chart graph presentation aid proposing new strategy successful business changesdeveloping project estimate identifying phase element personnel requirement costsanalyzing external market dynamic data source ass trend develop actionable insight recommendation managementrecommending use new technology existing technology alternative solve problem make improvement role youll work individually within team dynamic office environment youll excel collaborate crossfunctionally adapt change handle multiple project priority simultaneously youll develop skill transferable area spectrum meaningful longterm career requir
1,2,summaryselfmotivated data analyst offering year leadership experience across various industry methodical significant experience data mining statistical analysis excellent problemsolver history automating process driving operational enhancement skillsdata entryorganization efficiencyleadershiptroubleshootingdata miningdatabase managementdata mappinghtmlscrumuiuxdesign developmentapplication developmentjavascriptcsspython education trainingsan diego global knowledge universitysan diegocaexpected infull stack developergpa experiencetendrildata analystseattlewaimproved pattern recognition ability analyzing pattern within signal interest tracking electronic signature vessel three yearsspearheaded increased workflow improvement designing developing fullstack system include extracting data different source developing multiple formatting structuring program take large pool unformatted data entry creating structured database application interface navigable untrained eyethese database utilized fleetwide military personnel ai system improve pattern recognition predictive analysis mission planning operationsachieved operational effectiveness without fault managing maintenance check component passive radar jamming suiteincreased situational awareness improved efficiency operation creating distributing intelligence product fleetwidechaired subject matter expert sme board amplified electronic warfare watch condition leading increase operation proficiency vital watchtrained mentored sailor opelint refined combat system training team drill guide resulting qualification sailor vital watch positionsolidified moc certification comthirdfleet deriving operational intelligence evaluation signal quality radar capability life pattern within elintenhanced electronic intelligence performing fusion analysis analyzing radar capability electronic intelligencemanaged timesensitive indication warning iw giving technical tactical guidance warfare commander national consumer support surface subsurface air special warfare operationsincreased team productivity improved task performance publishing detailed stepbystep technical guide utilizing year firsthand experience disseminating psychological operation materialssteered cryptologic intelligence brief radar cross section testing electronic warfare training eventsassigned information operation data collection responsibilitiesas knowledge manager introduced created work center sharepoint site across three domain tssci genser unclass allowing precise effective progress tracking log safekeeping project management within workplacesuccessfully launched established military deception plan decoy handling signal intelligence operation cross fix electronic intelligence intercept electronic intelligence collection plan order battleconceptualized developed briefed intelligence product sigintrelated pattern life finding fleetlevel command strike group information operation operational directivesgenerated managed proforma signal analysis report tactical operational electronic intelligence report communication electronic warfare report using electronic intelligence national database electromagnetic spectrum researchextracted data record message traffic identified essential element friendly information violationsdeciphered mission threat fused multiso,descriptioncompiles analyzes format data provided documentation assist internal customer development engineering life cycle produce service process verifies regulatory conformance contractual compliance product checking quality standard met configuration control enforced check product using standard guideline verify regulatory conformance contract
1,0,professional summary year experience database development administration knowledge relational database sql server particularly ssms ssrs ssis transactsql sql server agent extensive exposure creation database object stored procedure trigger view user defined function cursor core qualificationssql server tool sql server management studio ssmsdata warehouse tool m sql server integration servicesbusiness intelligence tool sql server business intelligence development studioprogramming language tsqlreporting tool sql server reporting servicesdevelopment environment visual studio operating system window xp server win x vista win advanced excel vlookup subtotal pivot table chart experiencedata analysttocurrentliberty healthcare corporationokexperience constraint rule default setting primary foreign unique default keydeveloped join subqueries simplify complex query involving multiple tablesexperienced using temporary table table variable common table expression cte enhance optimized sql query form improved performance queriesexperience crating updating clustered nonclustered index keep sql server performancewell versed normalization denormalization technique oltp olap systemexperienced using try catch block introduced sql server error handlinggreat deal experience authoring managing deploying ad hoc enterprise advance interactive report using sql server reporting serversexpert data extraction transforming loading etl using various tool ssis dts bulk insert data cleansing profilingwell experienced using different transformation tool like aggregate cache transformation conditional split copy column sort column data conversion derived column merge merge join union import export column ole db commanddata extraction form ole db server encrypt compressed tf pgp tf compression task remote server location ftp server csv formatimplementation point time backup recovery database executing package scheduling managing job sql server agent maintain good documentationmanaged maintained user security permission migration database object form one server another server database another databaseexposure business analysis requirement gathering business health care domain mainly hipaaknowledge complete software development life cycle work experience agile environmentstrong research analytical coordination interaction skill team player able quickly grasp new technology productsdata analyst sql server developerssisssrstoebsebsethiopian broad casting service aim promote ethiopian african country va,client looking experienced professional strong background healthcare including pharmacy benefit manager pbm expertise proficient sql data management analysis skilled working messaging eventbased system facilitating seamless communication knowledgeable optimizing prescription drug program navigating complexity healthcare dynamic enhanced patient outcome qualificationsbachelors degree equivalent experience year progressive experience requirement gathering management using waterfall agile sdlc methodologiesextensive healthcare experience mandatorypbm pharmacy benefit management experie
1,0,summaryincredibly motivated professional variety academic civilian administrative experience posse analytical research problem solving skill detail oriented organized able manage project meet deadline requirement proficient written oral communication skill extended experience utilizing various form correspondence precise judgment decisionmaking skill ensure client need met effective working within group independently skillsproblem solvingcommunicationcritical thinkinganalyticalattention detailmultitasking education traininguniversity mary washingtonfredericksburgvaexpected inmaster sciencebusiness administrationgpacharleston southern universitycharlestonscexpected inbachelor artsbusiness managementgpa experienceatlas executive consultingdata analystwashingtondccurrentutilized sql developer streamline process report obtained enterprise data warehousing edw enterprise resource planning erp information systemsresponsible maintaining updating multiple table edw applicationconstructed modified sql query support data reporting initiativesreviewed validated financial statement including limited balance sheet statement revenue identify correct data discrepancy impact financial reportspresented project reporting result senior management client ass reporting issue provide solutionsmanaged corprod inbox receive feedback concerning financial report queriesworked closely subject matter expert smes database administrator dba provide status update technical guidance run financial inventory reportsutilized project management skill ensure weekly report going project objective metdepartment justicefinancial management analystbatavianybudgeted allocated monitored use financial resource support supply chain operational strategic plansanalyzed business requirement prepare coordinate various budget proposal exhibit client headquarters submissionprovided guidance management concerning financial management policy proceduresallo,client looking experienced professional strong background healthcare including pharmacy benefit manager pbm expertise proficient sql data management analysis skilled working messaging eventbased system facilitating seamless communication knowledgeable optimizing prescription drug program navigating complexity healthcare dynamic enhanced patient outcome qualificationsbachelors degree equivalent experience year progressive experience requirement gathering management using waterfall agile sdlc methodologiesextensive healthcare experience mandatorypbm pharmacy benefit management experie
1,0,summaryproactive resultsoriented visiondriven professional year experience demonstrates exceptional leadership sound decisionmaking strong organizational strategic leadership skill able motivate cooperation employee smart efficient productivityareas expertise include following industry transportation planning architecture design manufacturing highlightsinventory managementemployee development managementexpense controlmaterials accountabilitycost reductionprocess improvementautomotive logistics procedure experiencetoservice plannerdata analystcity longviewlongviewwausadirectly responsible planning route transit system orlando floridamanages lynx ridership database automatic passenger counter oversee national transit database processassist drafting annual transportation development plan tdp participates special service development scheme prepares written evaluation proposed route service schedule changesother responsibility develops tdp financial model strategic planning purpose develops planning budget per fiscal year participates strategic planning design interprets transit travel survey writes clear report present option recommendation transport system client utilizes statistical analysis examine travel data accident record formulates potential solution transport problem participates public hearing stakeholder customerstotransit operatorreckitt benckiseraustintxperformed pretrip inspectionsoperated revenue service vehicle regular flexible route accordance published schedule report potential delay road supervisordispatchercollected fare token pass passengersacted firstline customer service representativerecorded passenger data fare typescomplied american disability act ada guidelinestoacting supervisorinterior architectsminneapolismnwas directly responsible managing monitoring transit system operation monitored operator timeliness performancemonitored ridership trend individual route prepared written evaluation report system operationswas responsible processing community report recommended corrective action andor discipline necessarycoordinated dispatcher operation related case participated various public customer related situationstoplanning assistantregional transit systemcitystatesupervised geocoding city gainesville busstops provided recommendation improvement accordance developed standardsplanned developed new route performed ex,client looking experienced professional strong background healthcare including pharmacy benefit manager pbm expertise proficient sql data management analysis skilled working messaging eventbased system facilitating seamless communication knowledgeable optimizing prescription drug program navigating complexity healthcare dynamic enhanced patient outcome qualificationsbachelors degree equivalent experience year progressive experience requirement gathering management using waterfall agile sdlc methodologiesextensive healthcare experience mandatorypbm pharmacy benefit management experie
1,2,summaryselfmotivated data analyst offering year leadership experience across various industry methodical significant experience data mining statistical analysis excellent problemsolver history automating process driving operational enhancement skillsdata entryorganization efficiencyleadershiptroubleshootingdata miningdatabase managementdata mappinghtmlscrumuiuxdesign developmentapplication developmentjavascriptcsspython education trainingsan diego global knowledge universitysan diegocaexpected infull stack developergpa experiencetendrildata analystseattlewaimproved pattern recognition ability analyzing pattern within signal interest tracking electronic signature vessel three yearsspearheaded increased workflow improvement designing developing fullstack system include extracting data different source developing multiple formatting structuring program take large pool unformatted data entry creating structured database application interface navigable untrained eyethese database utilized fleetwide military personnel ai system improve pattern recognition predictive analysis mission planning operationsachieved operational effectiveness without fault managing maintenance check component passive radar jamming suiteincreased situational awareness improved efficiency operation creating distributing intelligence product fleetwidechaired subject matter expert sme board amplified electronic warfare watch condition leading increase operation proficiency vital watchtrained mentored sailor opelint refined combat system training team drill guide resulting qualification sailor vital watch positionsolidified moc certification comthirdfleet deriving operational intelligence evaluation signal quality radar capability life pattern within elintenhanced electronic intelligence performing fusion analysis analyzing radar capability electronic intelligencemanaged timesensitive indication warning iw giving technical tactical guidance warfare commander national consumer support surface subsurface air special warfare operationsincreased team productivity improved task performance publishing detailed stepbystep technical guide utilizing year firsthand experience disseminating psychological operation materialssteered cryptologic intelligence brief radar cross section testing electronic warfare training eventsassigned information operation data collection responsibilitiesas knowledge manager introduced created work center sharepoint site across three domain tssci genser unclass allowing precise effective progress tracking log safekeeping project management within workplacesuccessfully launched established military deception plan decoy handling signal intelligence operation cross fix electronic intelligence intercept electronic intelligence collection plan order battleconceptualized developed briefed intelligence product sigintrelated pattern life finding fleetlevel command strike group information operation operational directivesgenerated managed proforma signal analysis report tactical operational electronic intelligence report communication electronic warfare report using electronic intelligence national database electromagnetic spectrum researchextracted data record message traffic identified essential element friendly information violationsdeciphered mission threat fused multiso,gaming business analyst experience yr location bellevue usa responsibility ability understand vast amount data identify fix data issue strong database data warehousing concept strong tsql data analysis presentation data insight generation strong reporting using power bi power apps excel ability succeed fastpaced dynamic business environment excellent technical ana
1,0,experiencetodata analystangi homeservices incrockledgeflbuilt end end analyticsbased solution animal shelter verify optimality current capacity vision deliver recommendation improve animal outcome health futurecreated cloudbased awsflaskhtml ui source animal shelter data present optimal solutionutilized delphi method generate synthetic data missing value using information animal expertsleveraged sqlpython preprocess optimize animal shelter datadealt tricky client unclear outcome impacted covid time yet delivered complete extendable analytics ui solutionpredicted outcome animal accuracy based characteristic animal time intaketoanalystamerescohalf moon bayindtraders import export license india operationalized negotiated pricesrate various meisseis predicting price meisseis license using timeseries analysis supervised machine learning model resulting saving inr created new billing system scratch increase efficiency reduce time spent creating bill using excel vlookup hlookup formula resulted time spent creating bill reducing toanalyst internspencer stuartchicagoindalthough junior quickly earned responsibility creation data architecture automation bs mutual fundsprocessed million weekly transaction enable audit executive reporting presented cxos weekly educationexpected injuly totobachelor engineeringinformation technologyuniversity mumbai vidyalankar institute techn,shift mon fri hybrid onsite month contract extensionsstart date daytodayreviews analyzes reconciles interprets financial result lower risk area business manager maintains basic understanding financial system data element assist preparation management reporting analytical tool research financial anomaly make correction necessary participates monthly financial statement close assigned entity division profit center cost center monitor compliance process transaction balance accounting finance policy must have year fortune multinational consumer product companysap experienceexperience purchase order invoicescomfortable working ambiguous environment duty responsibilitiesrun
1,2,summarydedicated focused clerk excels prioritizing completing multiple task simultaneously following achieve project goal seeking role increased responsibility authority skillsmicrosoft office suite experienceclerkdata entry specialistpresentmciarlingtontxassist medical management department entering medical insurance authorization major medical procedure surgery durable medical equipment physical therapyauthorizations timesensitive able consistently exceed day goalprepare medicare commercial denial letter member accurately efficientlysort distribute incoming mailoperate office machine photocopier scanner facsimile machine voice mail system personal computerscontributes team effort distributing fax utilization review nurse need order complete authorizationssubstitute teacherassistantcarepathrxlongwood ahhiflworked closely child age six week five year exposing educational idea play music poetryeducated child play session involving interactive reading conceptstaught child various innovative idea curriculum pertained teacher lesson plansassisted child art exercise project order promote selfcreativity independencecompleted organized daily report lesson plan reported directly director staff parentsplanned facilitated parent teacher conference order update parent childrens progress throughout school yeartelephone sale representativecarepathrxohstatemanaged yellow page business advertising account within assigned marketspage jessica claire gained extensive experience marketing comprehensive advertising program small business client include print yellow page online yellow page search engine marketing program websitesworked alongside graphic department design customer adsachieved average call volume maintaining average call per hourcollection specialistcarepathrxlewisvilletxreceived responded high volume inbound call region bank customer fastpaced environment also resolving customer complaint negotiating payment arrangementscollected past due line credit overdrawn accountsfollowed customer inquiry request complaintsresolved issue promptly placed followup call customer necessaryattained high sale performance standardsreceived highest attainable score graded call review performed superior conducted weeklymastered key strok,client looking experienced professional strong background healthcare including pharmacy benefit manager pbm expertise proficient sql data management analysis skilled working messaging eventbased system facilitating seamless communication knowledgeable optimizing prescription drug program navigating complexity healthcare dynamic enhanced patient outcome qualificationsbachelors degree equivalent experience year progressive experience requirement gathering management using waterfall agile sdlc methodologiesextensive healthcare experience mandatorypbm pharmacy benefit management experie
1,0,professional summaryforwardthinking project manager managing crossfunctional team year engineering background experience working directly top management skillsprocess improvementproject managementproduct lifecycle managementcatalogdatammigrationdocumentationengineermarket trendsmarketing managementmarketing materialplmprocess improvementproject managementpublicationreal timerisk assessmentsalesseminarsspecificationtechnical support work historyproject managercurrentcumming llcsan josecamanage key corporate project direct report presidentimplemented plm product lifecycle management saas solution replace internal developed software streamlined optimized engineering documentation process completed data migration local system conducted internal training online inclassroomintroduced rd party cybersecurity partner managed risk assessment project complete within schedule presented assessment result management review meetingmanaged onboarding new design partner israelmanaged engineering project schedule new design ensure successful launch established ongoing process future roadmapled work environment change effort employee benefit selected design partner established process future expansion successfully upgra,primary location macon georgia relocation offered yes employment status fulltime travel noncompete estimated base salary range role per year individual pay based location skill expertise experience relevant factor mean work armstrong mean immersed supportive culture recognizes key player armstrong future large company local feel get know collaborate leadership colleague across company joining u youll opportunity make potential alongside competitive remuneration package receive benefit package including medical dental prescription drug life insurance k match longterm disability coverage vacation sick time many personal development grow career u based strength interest working culture balance individual achievement teamwork collaboration draw others strength allow different work style build engagement satisfaction deliver result job summary armstrong world industry inc awi job opportunity electrical engineer located ceiling plant macon ga electrical engineer responsible providing engineering technical service support manufacturing equipment maintenance system production process additionally play critical role lean effort continuously strive improve process reduce waste fast paced dynamic environment take execute electrical project study significant importance scope complexity key responsibility electrical engineer providing electrical engineering technical assistance manufacturing plant term equipment maintenance production process systemsmanaging plant capital budgetparticipating identifying resolving common cause special cause electrical issue impact plant reliability performanceinvestigating manufacturing problem plant recommending corrective actionsdeveloping preliminary concept budgetary capital estimate new electrical product project improvementsassisting andor developing vendor bid package final vendor selection purchased part servicesexecuting capital project ensuring cost schedule performance goal met exceededapplying precision maintenance concept principalseducating plant personnel electrical engineering technical issue ensure knowledge understandingcoordinating training startup activity new equipment processesparticipating lean effort kaizen event emphasis placed creativity capital investmentproviding status update project progress issue required qualification bachelor degree electrical engineering year electrical engineering experience manufacturing environmentplc hmi programming experience rockwell suite product allen bradly demonstrated project management skillsexcellent communication skill including verbal written presentation preferred qualification database system ie sql server networked system design configuration vac power distributionv motor controls
1,2,profilehighly motivated sale associate extensive customer service sale experience outgoing sale professional track record driving increased sale improving buying experience elevating company profile target market core qualificationswindows ntxpvistawindows window server m doslinuxos xdatabasesms sql servermy sqlpostgresqlsqlitems accessprogramming languagesccstl boost qt osg opencvvisual cobjective cvbvbnet vb applicationsclassic aspcaspnet aspnet mvc winforms wpfphpprovidexjavascript html cs ajaxmaya embedded language melmobileiosandroid professional experiencesoftware developertodevelopment implementation rickys deal ecommerce web applicationdeveloped backend code aspnet mvc cdeveloped custom design patternsdeveloped client side page html cs jquery angularjsdesigned database m sql server created job stored procedure tsql queriesdeveloped module data analysisdeveloped rest api networked agile methodologylead team development implementation roof web applicationdeveloped backend code aspnet mvc cdesigned sql database created stored proceduresdeveloped client side page html cs jqueryworked agile methodologylead team development implementation chintzy mobile appdeveloped io version appcelerator titaniumdeveloped android version appcelerator titaniumcreated functionality rest apiworked agile methodology development implementation gym management system stargym armeniadeveloped winform application c netdesigned sql database created stored procedure development salon software systemdeveloped new feature c wpffixed bug development archicad revit complex plugins scharc bit sweden stockholmdeveloped c win dll work web apicreated user interface archicad plugin ac api cc qtcreated collaboration addon revit c net development pulsewallet softwaredeveloped new feature pulsewallet application cqt development wakeonlan network software crossplatform rhub communicationdeveloped c cross platform application wake slept computer mac id ip address development android io apps rhub communicationdeveloped android app work dropboxapi javadeveloped io app work dropbox api objectivec development pp network softw,responsibility design develop software using design pattern best practice assist development highlevel design solution architecture participation development testing approval complex software controlled electromechanical system gather document software project requirement solution troubleshooting performing problem analysis fix bug plan execute software package verification validation testing activity preparation software regulatory documentation including software documentation manual installation instruction etc participate design review project meeting timecost budgeting communicate different party customer vendor internal engineering manufacturing ensure software application meet customer requirement quality standard meeting project schedule deadline budget order software tool service required project development perform duty assi
